villes;Nom hotel;Note;URL;Description
Rouen;ibis budget Rouen Centre Rive Gauche;Avec une note de 8.2;https://www.booking.com/hotel/fr/ibis-budget-rouen-centre-rive-gauche.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9yb3VlbkgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiQ4OTE3Y2JiMS1hMDU4LTRiN2QtODIyNy1jNDJlNGJmNWM4YmXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=27696ecbc6250383&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"L'Hotel ibis budget Rouen Centre Rive Gauche Gauche se situe à Rouen, à 2,4 km du Kindarena, le palais des sports de la ville.

Toutes les chambres sont dotées d'une télévision à écran plat et d'une salle de bains privative.

L'hôtel possède une bagagerie.

L'Hotel Ibis Budget se trouve à 2,5 km de la cathédrale Notre-Dame de Rouen et à 3,3 km du centre hospitalier universitaire. L'aéroport le plus proche est celui de Beauvais-Tillé, à 75 km."
Rouen;The Central Station - Parking - 50m Gare;Avec une note de 8.9;https://www.booking.com/hotel/fr/the-central-station-parking-50m-gare.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9yb3VlbkgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiQ4OTE3Y2JiMS1hMDU4LTRiN2QtODIyNy1jNDJlNGJmNWM4YmXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=27696ecbc6250383&srepoch=1728920728&from=searchresults;"Situé à Rouen, en Haute-Normandie, avec la gare de Rouen Rive Droite et la cathédrale Notre-Dame de Rouen Situé à proximité, l'établissement The Central Station - Parking - 50m Gare propose gratuitement une connexion Wi-Fi et un parking privé. L'établissement se trouve à environ 4,1 km de la gare Voltaire de Rouen, à 5,2 km de celle de l'Hôtel de ville de Soteville et à 6 km de la station de tramway 14-juillet de Rouen. Cet établissement non-fumeurs se trouve à 3,5 km du palais des sports Kindarena de Rouen.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville.

Vous séjournerez à 700 mètres du musée des Beaux-Arts de Rouen et à 7,6 km du parc des expositions de Rouen. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 84 km."
Paris;Charming 2-Room Paris Getaway Near Le Marais;;https://www.booking.com/hotel/fr/charming-2-room-paris-getaway-near-le-marais.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from=searchresults;"Le Charming 2-Room Paris Getaway Near Le Marais est situé dans le 11ème arrondissement. Vous séjournerez à 2,7 km du centre Pompidou, à 2,9 km de la gare de l'Est et à 3,2 km de la gare du Nord. Vous séjournerez à 3,3 km de Paris-Gare-de-Lyon, à 3,7 km de la cathédrale Notre-Dame et à 3,8 km du musée du Louvre. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux et rejoindrez l'opéra Bastille à 1,7 km.

Cet appartement comprend une chambre, un salon, une télévision, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 4 km de la Sainte-Chapelle et à 4,4 km de la salle de concert La Cigale. L'aéroport de Paris-Orly est à 19 km."
Paris;Courcelles Etoile;Avec une note de 8.2;https://www.booking.com/hotel/fr/courcelles-etoile.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from=searchresults;"Le Courcelles Etoile est situé à Paris, à proximité de la station de métro et de RER Pereire. Il propose des chambres décorées individuellement dotées d'une télévision par satellite, d'un minibar et d'une salle de bains privative.

Lors de votre séjour au Courcelles Etoile, vous pourrez accéder gratuitement au centre d'affaires ouvert 24h/24 et vous détendre avec une boisson et un journal gratuit au bar.

Cet établissement sert un petit-déjeuner buffet dans la salle à manger. Il assure des services de navette aéroport et de location de voitures.

Vous séjournerez à quelques pas des principales attractions de la ville, notamment des Champs-Élysées et de l'Arc de Triomphe."
Paris;Pavillon Nation;Avec une note de 8.1;https://www.booking.com/hotel/fr/pavillon-nation.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from=searchresults;"Installé à 350 mètres de la place animée de la Nation, le Pavillon Nation propose des chambres chic et spacieuses comprenant notamment une télévision à écran plat et une connexion Wi-Fi gratuite.

Décorés dans un style contemporain élégant, les hébergements incluent une salle de bains privative moderne, un minibar et une literie haut de gamme. Le Pavillon Nation possède également une salle de sport ultramoderne avec les derniers équipements Technogym.

Chaque matin, vous pourrez savourer un petit-déjeuner buffet continental dans la salle prévue à cet effet dotée d’une verrière.

Vous trouverez de nombreux restaurants et boutiques dans les environs et rejoindrez le bois de Vincennes à 3,8 km.

Le Pavillon Nation est à 4 km de la cathédrale Notre-Dame et à 1,4 km du cimetière du Père-Lachaise."
Paris;ibis Paris Gare du Nord Château Landon 10ème;Avec une note de 7.5;https://www.booking.com/hotel/fr/ibis-gare-du-nord-chateau-landon.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé dans le centre de Paris, à seulement 10 minutes de marche de la gare du Nord, l'ibis Paris Gare du Nord Château Landon 10ème comporte un bar et une réception ouverte 24h/24. Vous profiterez d’une connexion Wi-Fi gratuite dans tous les locaux et d’un parking souterrain privé.

Agrémentées de parquet, les chambres possèdent la climatisation, une télévision par satellite à écran plat, une armoire et un bureau. Leur salle de bains privative est pourvue d'un sèche-cheveux.

Tous les matins, l'établissement vous préparera un petit-déjeuner buffet composé de plats sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des heures régulières, un petit-déjeuner plus léger est servi à partir de 4h00.

Une bagagerie en libre-service est disponible, moyennant des frais supplémentaires. Vous séjournerez à 10 minutes à pied de la gare du Nord, permettant de rejoindre directement l’aéroport de Paris-Charles-de-Gaulle et le centre de Paris. Le quartier de Montmartre n'est qu'à 20 minutes de marche."
Paris;Kyriad Hotel XIII Italie Gobelins;Avec une note de 7.9;https://www.booking.com/hotel/fr/hotelkyriaditaliegobelins.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Le Kyriad Hotel XIII Italie Gobelins est situé dans le 13ème arrondissement de Paris. Il propose des chambres avec salle de bains privative dotées d'une connexion Wi-Fi à 100 mètres de la station de métro Les Gobelins.

Les chambres de l'hôtel Kyriad disposent d'une télévision par satellite à écran plat, d'un coffre-fort et d'un plateau/bouilloire. Elles possèdent toutes une salle de bains privative avec baignoire ou douche et certaines sont dotées d'un balcon.

Des croissants fraîchement sortis du four sont servis tous les matins au petit-déjeuner buffet de l'hôtel. Un distributeur de boissons est également disponible à côté de la réception, ouverte 24h/24. Vous bénéficierez également d'un service de commande de journaux.

Le Kyriad Hotel XIII Italie Gobelins se trouve à 10 minutes à pied du jardin des plantes. La station de métro à proximité vous permettra d'accéder directement aux sites touristiques de Paris, dont le musée du Louvre, l'Opéra et Châtelet, le centre-ville. L'AccorHotels Arena est situé à 2 km."
Paris;Hôtel de Genève;Avec une note de 7.5;https://www.booking.com/hotel/fr/de-geneve.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé à 300 mètres de la gare Saint-Lazare et à 10 minutes à pied des Galeries Lafayette, l'Hôtel de Genève 3 étoiles vous accueille au cœur du quartier touristique et des affaires de Paris.

Le personnel parlant en anglais, français et italien sera ravi de vous aider à organiser votre séjour. Après une journée de visites, vous pourrez vous détendre dans l'une des 30 chambres entièrement équipées et confortables de l'Hôtel de Genève. Pour bien démarrer la journée, l'hôtel vous propose un copieux petit-déjeuner buffet.

Installé en centre-ville, l'hôtel est très bien placé pour visiter la capitale et découvrir ses nombreux sites d'intérêt ou attractions. L'Opéra Garnier se trouve à 750 mètres et la place Vendôme est à 1,2 km de l'hôtel."
Paris;ibis Styles Paris Bercy;Avec une note de 7.5;https://www.booking.com/hotel/fr/mercure-paris-bercy.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé en face de l'Accor Arena, à 200 mètres de la station de métro Bercy et à 500 mètres de la gare de Lyon, l'ibis Styles Paris Bercy propose une connexion Wi-Fi gratuite.

Les chambres insonorisées de l'ibis Styles Paris Bercy disposent de la climatisation, d'une télévision par satellite à écran plat et d'une salle de bains privative.

Chaque matin, vous pourrez déguster un petit-déjeuner buffet continental sur place.

Vous pourrez prendre un verre au bar.

L'ibis Styles Paris Bercy se trouve dans le parc de Bercy, à seulement 5 minutes à pied de la Seine et du centre commercial Bercy Village. La place de la Bastille est accessible en 25 minutes de marche."
Paris;Hotel Paris Italie;Avec une note de 7.9;https://www.booking.com/hotel/fr/best-western-de-weha.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Le Paris Italie bénéficie d’un emplacement idéal pour visiter Paris. Cet établissement se trouve à proximité du Quartier latin, de la célèbre rue Mouffetard et de la Butte-aux-Cailles. Une connexion Wi-Fi est disponible gratuitement.

Les chambres climatisées du Paris Italie sont toutes pourvues d’une télévision à écran plat et d’une salle de bains privative.

Doté d'une réception ouverte 24h/24, l’établissement est situé à côté du centre commercial Italie Deux.

L’emplacement central du Paris Italie vous permettra de rejoindre facilement toutes les destinations touristiques prisées de la ville, que ce soit à pied ou en transports en commun. Vous pourrez notamment emprunter le métro à la station Place d’Italie, située à 120 mètres de l’établissement. Le palais omnisports AccorHotels Arena se trouve à 1,9 km."
Paris;Grand Hôtel De Paris;Avec une note de 7.3;https://www.booking.com/hotel/fr/grand-hotel-de-paris.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé dans le centre de Paris, cet hôtel vous accueille à 100 mètres de la gare de l'Est. L’établissement dispose d'une réception ouverte 24h/24 et de chambres avec télévision par satellite.

Chaque chambre est décorée individuellement et certaines disposent d'un balcon. Vous bénéficierez d’une connexion Wi-Fi gratuite dans l’ensemble de l’établissement et d’un ascenseur desservant l’ensemble des chambres.

Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet.

Le musée du Louvre et le Quartier latin sont tous deux accessibles depuis la station de métro Gare de l'Est. Le Grand Hôtel De Paris se trouve à 12 minutes à pied de la place de la République.

L'hôtel n’a pas de chambres pour les personnes à mobilité réduite."
Paris;B&B HOTEL Paris Porte des Lilas;Avec une note de 7.8;https://www.booking.com/hotel/fr/b-amp-b-porte-des-lilas.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé dans le 19ème arrondissement de Paris, le B&B Hôtel Porte des Lilas possède une réception ouverte 24h/24, une bagagerie et une terrasse. La station de métro Porte des Lilas, accessible en 5 minutes à pied, assure un accès direct à l'hôtel de ville.

Toutes les chambres sont climatisées et disposent d'une armoire, d'un bureau ainsi que d'une télévision à écran plat avec les chaînes beIN Sports. Leur salle de bains privative est pourvue d'une douche.

Un petit-déjeuner est servi tous les matins au B&B Hôtel Porte des Lilas. Vous trouverez des restaurants à proximité, et un distributeur automatique de collations est à votre disposition sur place. La réception de l'hôtel est ouverte 24h/24.

Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi disponible gratuitement dans l'ensemble de l'établissement. Le B&B HOTEL Paris Porte des Lilas est situé à 1,7 km du parc des Buttes-Chaumont et à 2 km du cimetière du Père-Lachaise. Le bus 170 vous permettra de vous rendre de l'hôtel au Stade de France en seulement 15 minutes. L'aéroport de Roissy-Charles-de-Gaulle se trouve par ailleurs à 28 km."
Paris;Hotel CIS Paris Kellermann;Avec une note de 7.3;https://www.booking.com/hotel/fr/ra-c-sidence-cisp-kellermann.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Situé à 300 mètres de la porte d'Italie et à 15 minutes à pied du parc Montsouris, l'Hotel CIS Paris Kellermann propose des chambres avec une petite salle de bains privative (de style cabine). Une connexion Wi-Fi est disponible gratuitement dans les parties communes et dans les chambres. Vous pourrez vous garer dans un parking privé gratuit (sous réserve de disponibilité), qui n'est pas surveillé par un système de vidéosurveillance.

Les chambres de l'Hotel CIS Paris Kellermann sont décorées simplement et la plupart ont été rénovées en 2019. Certaines sont adaptées aux personnes à mobilité réduite.

Un petit-déjeuner continental est servi gratuitement tous les matins.

Les autres installations comprennent un coin salon avec des distributeurs automatiques et une réception ouverte 24h/24. Vous pourrez également entreposer vos bagages sur place.

L'hôtel est situé à quelques minutes à pied de la station de tramway Porte d'Italie, qui offre un accès direct à la Cité Universitaire et au parc des expositions de la porte de Versailles. Il se trouve à 20 minutes à pied de l'hôpital Saint-Anne. L'AccorHotels Arena se trouve à 3 km."
Paris;Le Lampika Hôtel;Avec une note de 8.6;https://www.booking.com/hotel/fr/le-lampika.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9wYXJpc0gNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCwfq0uAbAAgHSAiRiOGZjYTIxZS1mNmI5LTQyM2QtYTVlZi03ZTk2YzY3MDQ1MDXYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4be66f20f1a404b4&srepoch=1728920898&from_sustainable_property_sr=1&from=searchresults;"Bien situé dans le 14ème arr. Le Lampika Hôtel est situé à Paris, à 2,8 km de la Sainte-Chapelle, à 3,5 km du musée d'Orsay et à 3,6 km de la cathédrale Notre-Dame. Doté d'une terrasse, cet hôtel 4 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Cet établissement non-fumeurs se trouve à 1,8 km du jardin du Luxembourg.

Les chambres comprennent une bouilloire et un iPad. Toutes les chambres sont équipées d'une machine à café, d'une télévision à écran plat et d'un coffre-fort. Certaines possèdent un balcon et d'autres offrent une vue sur la ville. Le linge de lit et les serviettes sont fournis.

Un petit-déjeuner buffet, continental et végétarien est servi tous les jours.

Le personnel de la réception ouverte 24h/24 parle arabe, anglais, espagnol et français.

Vous séjournerez à 3,8 km du musée Rodin et de Paris-Gare-de-Lyon. L'aéroport de Paris-Orly est à 12 km."
